frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
3650000000.0,1080,14,9,71.04463165221975
3650000000.0,1080,14,10,70.04463165221975
3650000000.0,1080,14,11,69.04463165221975
3650000000.0,1080,14,12,68.04463165221975
3650000000.0,1080,14,13,67.04463165221975
3650000000.0,1080,14,14,66.04463165221975
3650000000.0,1080,14,15,65.04463165221975
3650000000.0,1080,15,0,79.04463165221975
3650000000.0,1080,15,1,78.04463165221975
3650000000.0,1080,15,2,77.04463165221975
3650000000.0,1080,15,3,76.04463165221975
3650000000.0,1080,15,4,75.04463165221975
3650000000.0,1080,15,5,74.04463165221975
3650000000.0,1080,15,6,73.04463165221975
3650000000.0,1080,15,7,72.04463165221975
3650000000.0,1080,15,8,71.04463165221975
3650000000.0,1080,15,9,70.04463165221975
3650000000.0,1080,15,10,69.04463165221975
3650000000.0,1080,15,11,68.04463165221975
3650000000.0,1080,15,12,67.04463165221975
3650000000.0,1080,15,13,66.04463165221975
3650000000.0,1080,15,14,65.04463165221975
3650000000.0,1080,15,15,64.04463165221975
3650000000.0,1085,0,0,94.08475130617171
3650000000.0,1085,0,1,93.08475130617171
3650000000.0,1085,0,2,92.08475130617171
3650000000.0,1085,0,3,91.08475130617171
3650000000.0,1085,0,4,90.08475130617171
3650000000.0,1085,0,5,89.08475130617171
3650000000.0,1085,0,6,88.08475130617171
3650000000.0,1085,0,7,87.08475130617171
3650000000.0,1085,0,8,86.08475130617171
3650000000.0,1085,0,9,85.08475130617171
3650000000.0,1085,0,10,84.08475130617171
3650000000.0,1085,0,11,83.08475130617171
3650000000.0,1085,0,12,82.08475130617171
3650000000.0,1085,0,13,81.08475130617171
3650000000.0,1085,0,14,80.08475130617171
3650000000.0,1085,0,15,79.08475130617171
3650000000.0,1085,1,0,93.08475130617171
3650000000.0,1085,1,1,92.08475130617171
3650000000.0,1085,1,2,91.08475130617171
3650000000.0,1085,1,3,90.08475130617171
3650000000.0,1085,1,4,89.08475130617171
3650000000.0,1085,1,5,88.08475130617171
3650000000.0,1085,1,6,87.08475130617171
3650000000.0,1085,1,7,86.08475130617171
3650000000.0,1085,1,8,85.08475130617171
3650000000.0,1085,1,9,84.08475130617171
3650000000.0,1085,1,10,83.08475130617171
3650000000.0,1085,1,11,82.08475130617171
3650000000.0,1085,1,12,81.08475130617171
3650000000.0,1085,1,13,80.08475130617171
3650000000.0,1085,1,14,79.08475130617171
3650000000.0,1085,1,15,78.08475130617171
3650000000.0,1085,2,0,92.08475130617171
3650000000.0,1085,2,1,91.08475130617171
3650000000.0,1085,2,2,90.08475130617171
3650000000.0,1085,2,3,89.08475130617171
3650000000.0,1085,2,4,88.08475130617171
3650000000.0,1085,2,5,87.08475130617171
3650000000.0,1085,2,6,86.08475130617171
3650000000.0,1085,2,7,85.08475130617171
3650000000.0,1085,2,8,84.08475130617171
3650000000.0,1085,2,9,83.08475130617171
3650000000.0,1085,2,10,82.08475130617171
3650000000.0,1085,2,11,81.08475130617171
3650000000.0,1085,2,12,80.08475130617171
3650000000.0,1085,2,13,79.08475130617171
3650000000.0,1085,2,14,78.08475130617171
3650000000.0,1085,2,15,77.08475130617171
3650000000.0,1085,3,0,91.08475130617171
3650000000.0,1085,3,1,90.08475130617171
3650000000.0,1085,3,2,89.08475130617171
3650000000.0,1085,3,3,88.08475130617171
3650000000.0,1085,3,4,87.08475130617171
3650000000.0,1085,3,5,86.08475130617171
3650000000.0,1085,3,6,85.08475130617171
3650000000.0,1085,3,7,84.08475130617171
3650000000.0,1085,3,8,83.08475130617171
3650000000.0,1085,3,9,82.08475130617171
3650000000.0,1085,3,10,81.08475130617171
3650000000.0,1085,3,11,80.08475130617171
3650000000.0,1085,3,12,79.08475130617171
3650000000.0,1085,3,13,78.08475130617171
3650000000.0,1085,3,14,77.08475130617171
3650000000.0,1085,3,15,76.08475130617171
3650000000.0,1085,4,0,90.08475130617171
3650000000.0,1085,4,1,89.08475130617171
3650000000.0,1085,4,2,88.08475130617171
3650000000.0,1085,4,3,87.08475130617171
3650000000.0,1085,4,4,86.08475130617171
3650000000.0,1085,4,5,85.08475130617171
3650000000.0,1085,4,6,84.08475130617171
3650000000.0,1085,4,7,83.08475130617171
3650000000.0,1085,4,8,82.08475130617171
3650000000.0,1085,4,9,81.08475130617171
3650000000.0,1085,4,10,80.08475130617171
3650000000.0,1085,4,11,79.08475130617171
3650000000.0,1085,4,12,78.08475130617171
3650000000.0,1085,4,13,77.08475130617171
3650000000.0,1085,4,14,76.08475130617171
3650000000.0,1085,4,15,75.08475130617171
3650000000.0,1085,5,0,89.08475130617171
3650000000.0,1085,5,1,88.08475130617171
3650000000.0,1085,5,2,87.08475130617171
3650000000.0,1085,5,3,86.08475130617171
3650000000.0,1085,5,4,85.08475130617171
3650000000.0,1085,5,5,84.08475130617171
3650000000.0,1085,5,6,83.08475130617171
3650000000.0,1085,5,7,82.08475130617171
3650000000.0,1085,5,8,81.08475130617171
3650000000.0,1085,5,9,80.08475130617171
3650000000.0,1085,5,10,79.08475130617171
3650000000.0,1085,5,11,78.08475130617171
3650000000.0,1085,5,12,77.08475130617171
3650000000.0,1085,5,13,76.08475130617171
3650000000.0,1085,5,14,75.08475130617171
3650000000.0,1085,5,15,74.08475130617171
3650000000.0,1085,6,0,88.08475130617171
3650000000.0,1085,6,1,87.08475130617171
3650000000.0,1085,6,2,86.08475130617171
3650000000.0,1085,6,3,85.08475130617171
3650000000.0,1085,6,4,84.08475130617171
3650000000.0,1085,6,5,83.08475130617171
3650000000.0,1085,6,6,82.08475130617171
3650000000.0,1085,6,7,81.08475130617171
3650000000.0,1085,6,8,80.08475130617171
3650000000.0,1085,6,9,79.08475130617171
3650000000.0,1085,6,10,78.08475130617171
3650000000.0,1085,6,11,77.08475130617171
3650000000.0,1085,6,12,76.08475130617171
3650000000.0,1085,6,13,75.08475130617171
3650000000.0,1085,6,14,74.08475130617171
3650000000.0,1085,6,15,73.08475130617171
3650000000.0,1085,7,0,87.08475130617171
3650000000.0,1085,7,1,86.08475130617171
3650000000.0,1085,7,2,85.08475130617171
3650000000.0,1085,7,3,84.08475130617171
3650000000.0,1085,7,4,83.08475130617171
3650000000.0,1085,7,5,82.08475130617171
3650000000.0,1085,7,6,81.08475130617171
3650000000.0,1085,7,7,80.08475130617171
3650000000.0,1085,7,8,79.08475130617171
3650000000.0,1085,7,9,78.08475130617171
3650000000.0,1085,7,10,77.08475130617171
3650000000.0,1085,7,11,76.08475130617171
3650000000.0,1085,7,12,75.08475130617171
3650000000.0,1085,7,13,74.08475130617171
3650000000.0,1085,7,14,73.08475130617171
3650000000.0,1085,7,15,72.08475130617171
3650000000.0,1085,8,0,86.08475130617171
3650000000.0,1085,8,1,85.08475130617171
3650000000.0,1085,8,2,84.08475130617171
3650000000.0,1085,8,3,83.08475130617171
3650000000.0,1085,8,4,82.08475130617171
3650000000.0,1085,8,5,81.08475130617171
3650000000.0,1085,8,6,80.08475130617171
3650000000.0,1085,8,7,79.08475130617171
3650000000.0,1085,8,8,78.08475130617171
3650000000.0,1085,8,9,77.08475130617171
3650000000.0,1085,8,10,76.08475130617171
3650000000.0,1085,8,11,75.08475130617171
3650000000.0,1085,8,12,74.08475130617171
3650000000.0,1085,8,13,73.08475130617171
3650000000.0,1085,8,14,72.08475130617171
3650000000.0,1085,8,15,71.08475130617171
3650000000.0,1085,9,0,85.08475130617171
3650000000.0,1085,9,1,84.08475130617171
3650000000.0,1085,9,2,83.08475130617171
3650000000.0,1085,9,3,82.08475130617171
3650000000.0,1085,9,4,81.08475130617171
3650000000.0,1085,9,5,80.08475130617171
3650000000.0,1085,9,6,79.08475130617171
3650000000.0,1085,9,7,78.08475130617171
3650000000.0,1085,9,8,77.08475130617171
3650000000.0,1085,9,9,76.08475130617171
3650000000.0,1085,9,10,75.08475130617171
3650000000.0,1085,9,11,74.08475130617171
3650000000.0,1085,9,12,73.08475130617171
3650000000.0,1085,9,13,72.08475130617171
3650000000.0,1085,9,14,71.08475130617171
3650000000.0,1085,9,15,70.08475130617171
3650000000.0,1085,10,0,84.08475130617171
3650000000.0,1085,10,1,83.08475130617171
3650000000.0,1085,10,2,82.08475130617171
3650000000.0,1085,10,3,81.08475130617171
3650000000.0,1085,10,4,80.08475130617171
3650000000.0,1085,10,5,79.08475130617171
3650000000.0,1085,10,6,78.08475130617171
3650000000.0,1085,10,7,77.08475130617171
3650000000.0,1085,10,8,76.08475130617171
3650000000.0,1085,10,9,75.08475130617171
3650000000.0,1085,10,10,74.08475130617171
3650000000.0,1085,10,11,73.08475130617171
3650000000.0,1085,10,12,72.08475130617171
3650000000.0,1085,10,13,71.08475130617171
3650000000.0,1085,10,14,70.08475130617171
3650000000.0,1085,10,15,69.08475130617171
3650000000.0,1085,11,0,83.08475130617171
3650000000.0,1085,11,1,82.08475130617171
3650000000.0,1085,11,2,81.08475130617171
3650000000.0,1085,11,3,80.08475130617171
3650000000.0,1085,11,4,79.08475130617171
3650000000.0,1085,11,5,78.08475130617171
3650000000.0,1085,11,6,77.08475130617171
3650000000.0,1085,11,7,76.08475130617171
3650000000.0,1085,11,8,75.08475130617171
3650000000.0,1085,11,9,74.08475130617171
3650000000.0,1085,11,10,73.08475130617171
3650000000.0,1085,11,11,72.08475130617171
3650000000.0,1085,11,12,71.08475130617171
3650000000.0,1085,11,13,70.08475130617171
3650000000.0,1085,11,14,69.08475130617171
3650000000.0,1085,11,15,68.08475130617171
3650000000.0,1085,12,0,82.08475130617171
3650000000.0,1085,12,1,81.08475130617171
3650000000.0,1085,12,2,80.08475130617171
3650000000.0,1085,12,3,79.08475130617171
3650000000.0,1085,12,4,78.08475130617171
3650000000.0,1085,12,5,77.08475130617171
3650000000.0,1085,12,6,76.08475130617171
3650000000.0,1085,12,7,75.08475130617171
3650000000.0,1085,12,8,74.08475130617171
3650000000.0,1085,12,9,73.08475130617171
3650000000.0,1085,12,10,72.08475130617171
3650000000.0,1085,12,11,71.08475130617171
3650000000.0,1085,12,12,70.08475130617171
3650000000.0,1085,12,13,69.08475130617171
3650000000.0,1085,12,14,68.08475130617171
3650000000.0,1085,12,15,67.08475130617171
3650000000.0,1085,13,0,81.08475130617171
3650000000.0,1085,13,1,80.08475130617171
3650000000.0,1085,13,2,79.08475130617171
3650000000.0,1085,13,3,78.08475130617171
3650000000.0,1085,13,4,77.08475130617171
3650000000.0,1085,13,5,76.08475130617171
3650000000.0,1085,13,6,75.08475130617171
3650000000.0,1085,13,7,74.08475130617171
3650000000.0,1085,13,8,73.08475130617171
3650000000.0,1085,13,9,72.08475130617171
3650000000.0,1085,13,10,71.08475130617171
3650000000.0,1085,13,11,70.08475130617171
3650000000.0,1085,13,12,69.08475130617171
3650000000.0,1085,13,13,68.08475130617171
3650000000.0,1085,13,14,67.08475130617171
3650000000.0,1085,13,15,66.08475130617171
3650000000.0,1085,14,0,80.08475130617171
3650000000.0,1085,14,1,79.08475130617171
3650000000.0,1085,14,2,78.08475130617171
3650000000.0,1085,14,3,77.08475130617171
3650000000.0,1085,14,4,76.08475130617171
3650000000.0,1085,14,5,75.08475130617171
3650000000.0,1085,14,6,74.08475130617171
3650000000.0,1085,14,7,73.08475130617171
3650000000.0,1085,14,8,72.08475130617171
3650000000.0,1085,14,9,71.08475130617171
3650000000.0,1085,14,10,70.08475130617171
3650000000.0,1085,14,11,69.08475130617171
3650000000.0,1085,14,12,68.08475130617171
3650000000.0,1085,14,13,67.08475130617171
3650000000.0,1085,14,14,66.08475130617171
3650000000.0,1085,14,15,65.08475130617171
3650000000.0,1085,15,0,79.08475130617171
3650000000.0,1085,15,1,78.08475130617171
3650000000.0,1085,15,2,77.08475130617171
3650000000.0,1085,15,3,76.08475130617171
3650000000.0,1085,15,4,75.08475130617171
3650000000.0,1085,15,5,74.08475130617171
3650000000.0,1085,15,6,73.08475130617171
3650000000.0,1085,15,7,72.08475130617171
3650000000.0,1085,15,8,71.08475130617171
3650000000.0,1085,15,9,70.08475130617171
3650000000.0,1085,15,10,69.08475130617171
3650000000.0,1085,15,11,68.08475130617171
3650000000.0,1085,15,12,67.08475130617171
3650000000.0,1085,15,13,66.08475130617171
3650000000.0,1085,15,14,65.08475130617171
3650000000.0,1085,15,15,64.08475130617171
3650000000.0,1090,0,0,94.12468650129324
3650000000.0,1090,0,1,93.12468650129324
3650000000.0,1090,0,2,92.12468650129324
3650000000.0,1090,0,3,91.12468650129324
3650000000.0,1090,0,4,90.12468650129324
3650000000.0,1090,0,5,89.12468650129324
3650000000.0,1090,0,6,88.12468650129324
3650000000.0,1090,0,7,87.12468650129324
3650000000.0,1090,0,8,86.12468650129324
3650000000.0,1090,0,9,85.12468650129324
3650000000.0,1090,0,10,84.12468650129324
3650000000.0,1090,0,11,83.12468650129324
3650000000.0,1090,0,12,82.12468650129324
3650000000.0,1090,0,13,81.12468650129324
3650000000.0,1090,0,14,80.12468650129324
3650000000.0,1090,0,15,79.12468650129324
3650000000.0,1090,1,0,93.12468650129324
3650000000.0,1090,1,1,92.12468650129324
3650000000.0,1090,1,2,91.12468650129324
3650000000.0,1090,1,3,90.12468650129324
3650000000.0,1090,1,4,89.12468650129324
3650000000.0,1090,1,5,88.12468650129324
3650000000.0,1090,1,6,87.12468650129324
3650000000.0,1090,1,7,86.12468650129324
3650000000.0,1090,1,8,85.12468650129324
3650000000.0,1090,1,9,84.12468650129324
3650000000.0,1090,1,10,83.12468650129324
3650000000.0,1090,1,11,82.12468650129324
3650000000.0,1090,1,12,81.12468650129324
3650000000.0,1090,1,13,80.12468650129324
3650000000.0,1090,1,14,79.12468650129324
3650000000.0,1090,1,15,78.12468650129324
3650000000.0,1090,2,0,92.12468650129324
3650000000.0,1090,2,1,91.12468650129324
3650000000.0,1090,2,2,90.12468650129324
3650000000.0,1090,2,3,89.12468650129324
3650000000.0,1090,2,4,88.12468650129324
3650000000.0,1090,2,5,87.12468650129324
3650000000.0,1090,2,6,86.12468650129324
3650000000.0,1090,2,7,85.12468650129324
3650000000.0,1090,2,8,84.12468650129324
3650000000.0,1090,2,9,83.12468650129324
3650000000.0,1090,2,10,82.12468650129324
3650000000.0,1090,2,11,81.12468650129324
3650000000.0,1090,2,12,80.12468650129324
3650000000.0,1090,2,13,79.12468650129324
3650000000.0,1090,2,14,78.12468650129324
3650000000.0,1090,2,15,77.12468650129324
3650000000.0,1090,3,0,91.12468650129324
3650000000.0,1090,3,1,90.12468650129324
3650000000.0,1090,3,2,89.12468650129324
3650000000.0,1090,3,3,88.12468650129324
3650000000.0,1090,3,4,87.12468650129324
3650000000.0,1090,3,5,86.12468650129324
3650000000.0,1090,3,6,85.12468650129324
3650000000.0,1090,3,7,84.12468650129324
3650000000.0,1090,3,8,83.12468650129324
3650000000.0,1090,3,9,82.12468650129324
3650000000.0,1090,3,10,81.12468650129324
3650000000.0,1090,3,11,80.12468650129324
3650000000.0,1090,3,12,79.12468650129324
3650000000.0,1090,3,13,78.12468650129324
3650000000.0,1090,3,14,77.12468650129324
3650000000.0,1090,3,15,76.12468650129324
3650000000.0,1090,4,0,90.12468650129324
3650000000.0,1090,4,1,89.12468650129324
3650000000.0,1090,4,2,88.12468650129324
3650000000.0,1090,4,3,87.12468650129324
3650000000.0,1090,4,4,86.12468650129324
3650000000.0,1090,4,5,85.12468650129324
3650000000.0,1090,4,6,84.12468650129324
3650000000.0,1090,4,7,83.12468650129324
3650000000.0,1090,4,8,82.12468650129324
3650000000.0,1090,4,9,81.12468650129324
3650000000.0,1090,4,10,80.12468650129324
3650000000.0,1090,4,11,79.12468650129324
3650000000.0,1090,4,12,78.12468650129324
3650000000.0,1090,4,13,77.12468650129324
3650000000.0,1090,4,14,76.12468650129324
3650000000.0,1090,4,15,75.12468650129324
3650000000.0,1090,5,0,89.12468650129324
3650000000.0,1090,5,1,88.12468650129324
3650000000.0,1090,5,2,87.12468650129324
3650000000.0,1090,5,3,86.12468650129324
3650000000.0,1090,5,4,85.12468650129324
3650000000.0,1090,5,5,84.12468650129324
3650000000.0,1090,5,6,83.12468650129324
3650000000.0,1090,5,7,82.12468650129324
3650000000.0,1090,5,8,81.12468650129324
3650000000.0,1090,5,9,80.12468650129324
3650000000.0,1090,5,10,79.12468650129324
3650000000.0,1090,5,11,78.12468650129324
3650000000.0,1090,5,12,77.12468650129324
3650000000.0,1090,5,13,76.12468650129324
3650000000.0,1090,5,14,75.12468650129324
3650000000.0,1090,5,15,74.12468650129324
3650000000.0,1090,6,0,88.12468650129324
3650000000.0,1090,6,1,87.12468650129324
3650000000.0,1090,6,2,86.12468650129324
3650000000.0,1090,6,3,85.12468650129324
3650000000.0,1090,6,4,84.12468650129324
3650000000.0,1090,6,5,83.12468650129324
3650000000.0,1090,6,6,82.12468650129324
3650000000.0,1090,6,7,81.12468650129324
3650000000.0,1090,6,8,80.12468650129324
3650000000.0,1090,6,9,79.12468650129324
3650000000.0,1090,6,10,78.12468650129324
3650000000.0,1090,6,11,77.12468650129324
3650000000.0,1090,6,12,76.12468650129324
3650000000.0,1090,6,13,75.12468650129324
3650000000.0,1090,6,14,74.12468650129324
3650000000.0,1090,6,15,73.12468650129324
3650000000.0,1090,7,0,87.12468650129324
3650000000.0,1090,7,1,86.12468650129324
3650000000.0,1090,7,2,85.12468650129324
3650000000.0,1090,7,3,84.12468650129324
3650000000.0,1090,7,4,83.12468650129324
3650000000.0,1090,7,5,82.12468650129324
3650000000.0,1090,7,6,81.12468650129324
3650000000.0,1090,7,7,80.12468650129324
3650000000.0,1090,7,8,79.12468650129324
3650000000.0,1090,7,9,78.12468650129324
3650000000.0,1090,7,10,77.12468650129324
3650000000.0,1090,7,11,76.12468650129324
3650000000.0,1090,7,12,75.12468650129324
3650000000.0,1090,7,13,74.12468650129324
3650000000.0,1090,7,14,73.12468650129324
3650000000.0,1090,7,15,72.12468650129324
3650000000.0,1090,8,0,86.12468650129324
3650000000.0,1090,8,1,85.12468650129324
3650000000.0,1090,8,2,84.12468650129324
3650000000.0,1090,8,3,83.12468650129324
3650000000.0,1090,8,4,82.12468650129324
3650000000.0,1090,8,5,81.12468650129324
3650000000.0,1090,8,6,80.12468650129324
3650000000.0,1090,8,7,79.12468650129324
3650000000.0,1090,8,8,78.12468650129324
3650000000.0,1090,8,9,77.12468650129324
3650000000.0,1090,8,10,76.12468650129324
3650000000.0,1090,8,11,75.12468650129324
3650000000.0,1090,8,12,74.12468650129324
3650000000.0,1090,8,13,73.12468650129324
3650000000.0,1090,8,14,72.12468650129324
3650000000.0,1090,8,15,71.12468650129324
3650000000.0,1090,9,0,85.12468650129324
3650000000.0,1090,9,1,84.12468650129324
3650000000.0,1090,9,2,83.12468650129324
3650000000.0,1090,9,3,82.12468650129324
3650000000.0,1090,9,4,81.12468650129324
3650000000.0,1090,9,5,80.12468650129324
3650000000.0,1090,9,6,79.12468650129324
3650000000.0,1090,9,7,78.12468650129324
3650000000.0,1090,9,8,77.12468650129324
3650000000.0,1090,9,9,76.12468650129324
3650000000.0,1090,9,10,75.12468650129324
3650000000.0,1090,9,11,74.12468650129324
3650000000.0,1090,9,12,73.12468650129324
3650000000.0,1090,9,13,72.12468650129324
3650000000.0,1090,9,14,71.12468650129324
3650000000.0,1090,9,15,70.12468650129324
3650000000.0,1090,10,0,84.12468650129324
3650000000.0,1090,10,1,83.12468650129324
3650000000.0,1090,10,2,82.12468650129324
3650000000.0,1090,10,3,81.12468650129324
3650000000.0,1090,10,4,80.12468650129324
3650000000.0,1090,10,5,79.12468650129324
3650000000.0,1090,10,6,78.12468650129324
3650000000.0,1090,10,7,77.12468650129324
3650000000.0,1090,10,8,76.12468650129324
3650000000.0,1090,10,9,75.12468650129324
3650000000.0,1090,10,10,74.12468650129324
3650000000.0,1090,10,11,73.12468650129324
3650000000.0,1090,10,12,72.12468650129324
3650000000.0,1090,10,13,71.12468650129324
3650000000.0,1090,10,14,70.12468650129324
3650000000.0,1090,10,15,69.12468650129324
3650000000.0,1090,11,0,83.12468650129324
3650000000.0,1090,11,1,82.12468650129324
3650000000.0,1090,11,2,81.12468650129324
3650000000.0,1090,11,3,80.12468650129324
3650000000.0,1090,11,4,79.12468650129324
3650000000.0,1090,11,5,78.12468650129324
3650000000.0,1090,11,6,77.12468650129324
3650000000.0,1090,11,7,76.12468650129324
3650000000.0,1090,11,8,75.12468650129324
3650000000.0,1090,11,9,74.12468650129324
3650000000.0,1090,11,10,73.12468650129324
3650000000.0,1090,11,11,72.12468650129324
3650000000.0,1090,11,12,71.12468650129324
3650000000.0,1090,11,13,70.12468650129324
3650000000.0,1090,11,14,69.12468650129324
3650000000.0,1090,11,15,68.12468650129324
